input_distribution,method,precision,threads,n,n_obs,best,median,mean,std,q25,q75,q05,q95
ill_scaled,serial,fp64,,50000000,8,0.0433009649999999,0.044782950499999905,0.04566221149999994,0.002044354996527557,0.0445253035,0.0466545867499999,0.043689356149999935,0.048854773949999965
ill_scaled,openmp,mixed_fp32_fp64,1.0,1000000,8,0.000965783,0.00100608649999995,0.001018675624999975,4.286786021829601e-05,0.000999213,0.001024510249999975,0.00097578775,0.001087563899999965
ill_scaled,openmp,mixed_fp32_fp64,1.0,1919384,8,0.002116703,0.0021338309999999003,0.0022275563749999125,0.0001510832488643514,0.0021185484999999,0.0023462187499999,0.002116866449999965,0.0024508094499999
ill_scaled,openmp,mixed_fp32_fp64,1.0,3684032,8,0.00390885,0.00414468499999995,0.004143867874999963,0.00014172863869523687,0.004087125999999976,0.00418868075,0.003963575299999965,0.004335866049999935
ill_scaled,openmp,mixed_fp32_fp64,1.0,7071068,8,0.00766922,0.008769001,0.008580119999999962,0.0005912296822168513,0.00808554975,0.009106751749999899,0.00775928725,0.009136956649999901
ill_scaled,openmp,mixed_fp32_fp64,1.0,13572088,8,0.013213249,0.015911214,0.016849169374999987,0.0034734871333199587,0.0145375,0.018117081499999976,0.01340492545,0.022334935799999966
ill_scaled,openmp,mixed_fp32_fp64,1.0,26050038,8,0.023420679,0.02462629399999995,0.024968434249999977,0.0017127417157016265,0.023874226499999974,0.02511086425,0.023460998999999965,0.02776624775
ill_scaled,openmp,mixed_fp32_fp64,1.0,50000000,8,0.048105056,0.051237005999999904,0.05101773424999995,0.0014145397750742277,0.050744179249999924,0.05159426499999997,0.0489195725,0.05256722994999997
ill_scaled,openmp,mixed_fp32_fp64,2.0,1000000,8,0.000544793,0.0007566420000000001,0.0008898971249999751,0.0005018559358308886,0.0006240975000000001,0.0008417302499999001,0.00055496575,0.0016911231499999644
ill_scaled,openmp,mixed_fp32_fp64,2.0,1919384,8,0.001216696,0.0016499585000000002,0.0016597342499999875,0.00031211550081329086,0.001527451499999925,0.00172410375,0.00128828885,0.0021129488999999998
ill_scaled,openmp,mixed_fp32_fp64,2.0,3684032,8,0.002186847,0.00221499499999995,0.0023982984999999625,0.0002938984096107548,0.0021925169999999,0.00260975025,0.0021871273499999653,0.00284126815
ill_scaled,openmp,mixed_fp32_fp64,2.0,7071068,8,0.0038632689999999,0.0053142924999999,0.005167130374999925,0.0009086819773396729,0.00463667275,0.0058537909999999,0.003879834849999935,0.0061638925999999
ill_scaled,openmp,mixed_fp32_fp64,2.0,13572088,8,0.007344261,0.007795073499999951,0.00837623499999995,0.0011781348514900158,0.007570045999999925,0.008942435499999925,0.007413801100000001,0.010258910799999936
ill_scaled,openmp,mixed_fp32_fp64,2.0,26050038,8,0.014053837,0.0152393275,0.01590727262499999,0.0018551993784384636,0.014564416,0.017090549750000003,0.0141485218,0.018664934199999934
ill_scaled,openmp,mixed_fp32_fp64,2.0,50000000,8,0.027919142,0.029526716999999952,0.029699800874999974,0.0012323579167600864,0.029140564,0.030438625999999924,0.0280826928,0.03137776565
ill_scaled,openmp,mixed_fp32_fp64,4.0,1000000,8,0.000444972,0.00054186249999995,0.0026717052499999625,0.0032743139344261945,0.00047048249999990003,0.004504704,0.000445550549999965,0.0077790577
ill_scaled,openmp,mixed_fp32_fp64,4.0,1919384,8,0.000635824,0.0008025479999999,0.00504981012499995,0.0063587858978374255,0.000773349499999975,0.009018160249999924,0.000680342249999965,0.014995643549999998
ill_scaled,openmp,mixed_fp32_fp64,4.0,3684032,8,0.001106206,0.00129583699999995,0.001741996374999975,0.0010269956742912148,0.0012051109999999749,0.0016479282500000002,0.001128172349999965,0.0034792913499999993
ill_scaled,openmp,mixed_fp32_fp64,4.0,7071068,8,0.003155576,0.00578140249999995,0.005438428249999963,0.0014449286025192513,0.0049737337499999755,0.006392180749999925,0.0032178581499999652,0.0068831876
ill_scaled,openmp,mixed_fp32_fp64,4.0,13572088,8,0.0048820909999999,0.0056244399999999,0.0074395754999999255,0.003567921972409379,0.005351092999999925,0.008018621499999976,0.0049584354499999355,0.013435474749999898
ill_scaled,openmp,mixed_fp32_fp64,4.0,26050038,8,0.008850277,0.0097549924999999,0.00993262724999995,0.0012499648368585593,0.0091907137499999,0.01002172875,0.008853337399999965,0.0118753318
ill_scaled,openmp,mixed_fp32_fp64,4.0,50000000,8,0.018414532,0.01982949299999995,0.019829669124999977,0.00125750236845688,0.0188148435,0.02029385574999998,0.0184465808,0.021696923149999964
ill_scaled,openmp,mixed_fp32_fp64,8.0,1000000,8,0.005383558,0.015075403000000001,0.014449205374999961,0.005791127603873361,0.0106524357499999,0.0189422625,0.006391681199999965,0.021229213199999934
ill_scaled,openmp,mixed_fp32_fp64,8.0,1919384,8,0.002985845,0.0156612045,0.013936762624999963,0.0071260170366285016,0.011739836749999975,0.018761245749999926,0.003011181499999965,0.020833336049999932
ill_scaled,openmp,mixed_fp32_fp64,8.0,3684032,8,0.010275262,0.01711588949999995,0.015783090499999975,0.0035689122464534345,0.014405543,0.0180537295,0.010288957500000001,0.019014542999999932
ill_scaled,openmp,mixed_fp32_fp64,8.0,7071068,8,0.0070715109999999,0.0123953365,0.012744884499999975,0.0036063013677251066,0.010871550499999974,0.01534740875,0.0079224502499999,0.0173198021
ill_scaled,openmp,mixed_fp32_fp64,8.0,13572088,8,0.0063018149999999,0.014694524999999951,0.013407826249999939,0.0047381727991553,0.010435638249999976,0.017148880249999925,0.0064831345999999,0.018200368449999935
ill_scaled,openmp,mixed_fp32_fp64,8.0,26050038,8,0.0079201289999999,0.0148550309999999,0.016230722624999926,0.006614940201821714,0.01104481475,0.021323827999999902,0.008814909249999935,0.0253787480499999
ill_scaled,openmp,mixed_fp32_fp64,8.0,50000000,8,0.012639444,0.016414111499999953,0.01709336349999999,0.0037912033737665498,0.01441060675,0.019008542500000003,0.01294351385,0.0226606308
ill_scaled,openmp,mixed_fp32_fp64,16.0,1000000,8,0.009480492,0.016821304000000002,0.016535490874999937,0.00405991377491246,0.014594298499999901,0.019735658249999902,0.010671495099999966,0.0209183443999999
ill_scaled,openmp,mixed_fp32_fp64,16.0,1919384,8,0.01122149,0.01898373749999995,0.01899749949999995,0.007002018152965478,0.013096295749999976,0.022136656499999924,0.011711952349999966,0.02890731509999993
ill_scaled,openmp,mixed_fp32_fp64,16.0,3684032,8,0.008900819,0.0174726704999999,0.017239387374999977,0.005207732277042033,0.01475966125,0.01966188375,0.01003794555,0.02415058065
ill_scaled,openmp,mixed_fp32_fp64,16.0,7071068,8,0.010696506,0.017342581000000003,0.017079992500000002,0.00397025392315076,0.015027665,0.019444677,0.01157652745,0.0220732261
ill_scaled,openmp,mixed_fp32_fp64,16.0,13572088,8,0.015008797,0.01927183799999995,0.02015784062499996,0.004915577749467125,0.015927234499999977,0.022986454249999975,0.015190450499999966,0.027472460849999963
ill_scaled,openmp,mixed_fp32_fp64,16.0,26050038,8,0.019319294,0.02182505399999995,0.022230198124999937,0.003116948610239333,0.0200714807499999,0.022685057749999977,0.019538991449999966,0.027045896899999897
ill_scaled,openmp,mixed_fp32_fp64,16.0,50000000,8,0.015569592,0.0213719959999999,0.022386655374999963,0.007312659305392419,0.0186833195,0.022027303999999928,0.0165137317,0.03346675874999999
ill_scaled,openmp,mixed_fp32_fp64,22.0,1000000,8,0.01555433,0.026710124999999953,0.025829994374999964,0.007555802333452401,0.020673618499999977,0.03031819125,0.015794483899999965,0.03551443764999993
ill_scaled,openmp,mixed_fp32_fp64,22.0,1919384,8,0.008108812,0.020520636499999953,0.02170028162499994,0.0070496684088445045,0.0200736529999999,0.025706093999999974,0.012091273349999966,0.030487014749999895
ill_scaled,openmp,mixed_fp32_fp64,22.0,3684032,8,0.0187055669999999,0.0247231434999999,0.023951444249999926,0.003203213083064732,0.021634634499999975,0.025955813499999977,0.0194828298499999,0.0277323858499999
ill_scaled,openmp,mixed_fp32_fp64,22.0,7071068,8,0.0103272899999999,0.02113263199999995,0.02019992662499995,0.006464903632460857,0.01518444725,0.0245495669999999,0.011816570799999936,0.027885077949999965
ill_scaled,openmp,mixed_fp32_fp64,22.0,13572088,8,0.013357498,0.020476645499999953,0.022370503499999975,0.008021215193310364,0.01672552525,0.02843400575,0.01363579945,0.033334352649999933
ill_scaled,openmp,mixed_fp32_fp64,22.0,26050038,8,0.014795749,0.028146325,0.02714282399999999,0.008498729811436484,0.021247272,0.034508688499999975,0.0158774219,0.035935145549999964
ill_scaled,openmp,mixed_fp32_fp64,22.0,50000000,8,0.01538224,0.02399315149999995,0.024221026999999964,0.0064482390644182395,0.019204508249999926,0.029862049499999977,0.0162142187,0.03188370369999997
ill_scaled,serial,mixed_fp32_fp64,,1000000,8,0.001007777,0.0010772959999999498,0.001145452499999975,0.00017426688082610028,0.001041279,0.001174358249999925,0.0010193000500000001,0.0014281167
ill_scaled,serial,mixed_fp32_fp64,,1919384,8,0.0021579469999999,0.0022548669999999,0.0023606911249999377,0.0002364165733201201,0.002240462249999975,0.002370216249999925,0.0021864264999999,0.00276036355
ill_scaled,serial,mixed_fp32_fp64,,3684032,8,0.004064926,0.0043529079999999505,0.00431969637499995,0.00020784569312346093,0.0041367922499999255,0.004443851999999976,0.00406948685,0.0045872835499999
ill_scaled,serial,mixed_fp32_fp64,,7071068,8,0.007074953,0.00822641149999995,0.00812704949999995,0.0007570457672390377,0.007583000749999975,0.008492115999999925,0.007163767249999965,0.009142150349999935
ill_scaled,serial,mixed_fp32_fp64,,13572088,8,0.014220754,0.0163528665,0.01569970224999996,0.00117982623905904,0.014339096999999926,0.016628148749999898,0.0142444406,0.016720202749999965
ill_scaled,serial,mixed_fp32_fp64,,26050038,8,0.02350814,0.023904895000000002,0.024695212125,0.0014096830220391942,0.0236204675,0.025854627,0.0235414502,0.0267510927
ill_scaled,serial,mixed_fp32_fp64,,50000000,8,0.04893364,0.0504709625,0.050814208749999965,0.0015679878690838544,0.04981095574999993,0.05202353074999998,0.04898073495,0.0529467992499999
nearly_canceling,openmp,fp64,1.0,1000000,8,0.0006724629999999,0.00087900349999995,0.0009033531249999625,0.0002214407021539157,0.0007243302499999251,0.0010329125000000001,0.0006773300999999351,0.0012073198
nearly_canceling,openmp,fp64,1.0,1919384,8,0.0015540599999999,0.00170308099999995,0.00191099912499995,0.00046560445256752826,0.001588646499999975,0.002050356249999975,0.0015619479499998999,0.002665257899999965
nearly_canceling,openmp,fp64,1.0,3684032,8,0.003232978,0.0034213154999999003,0.0035231286249999376,0.0002734397402468432,0.003400499499999925,0.003551223999999925,0.0032824162000000003,0.003973712549999935
nearly_canceling,openmp,fp64,1.0,7071068,8,0.006081928,0.0067922054999999,0.006706851749999938,0.0003925571848430671,0.006420522249999975,0.007032185999999925,0.0061706939499999655,0.007098620349999935
nearly_canceling,openmp,fp64,1.0,13572088,8,0.012910061,0.013688058,0.013749463374999988,0.000570265894077452,0.01349103325,0.01389859,0.0130553187,0.014597252049999935
nearly_canceling,openmp,fp64,1.0,26050038,8,0.021772112,0.02397158299999995,0.024253736874999977,0.00256186161180223,0.022408629249999975,0.02468108875,0.021804477899999966,0.0283347706
nearly_canceling,openmp,fp64,1.0,50000000,8,0.0412681449999999,0.043315624999999996,0.04307596874999998,0.0009411420496096193,0.042581626500000004,0.04363236799999993,0.041672629849999934,0.04410345825
nearly_canceling,openmp,fp64,2.0,1000000,8,0.0005172389999999,0.0005874239999999001,0.0006693902499999124,0.0002658920281858439,0.0005536612499999251,0.0006127979999998999,0.000520106549999935,0.0010874479499998996
nearly_canceling,openmp,fp64,2.0,1919384,8,0.0008113639999999,0.00120749,0.0013843537499999626,0.0006282775891068711,0.0008592309999999751,0.001688879999999975,0.0008196502499999,0.002362910049999965
nearly_canceling,openmp,fp64,2.0,3684032,8,0.00177719,0.0021730615,0.0023755346249999627,0.0006947169985959876,0.002067558,0.0023590084999999,0.0018055760500000002,0.0035085259999998995
nearly_canceling,openmp,fp64,2.0,7071068,8,0.003485128,0.00388976599999995,0.00402564849999995,0.0006875973858042736,0.003624472499999975,0.0040600724999999005,0.003486874849999965,0.005095562299999964
nearly_canceling,openmp,fp64,2.0,13572088,8,0.007637309,0.00844826199999995,0.008679537124999963,0.0009772826010170804,0.008093537499999925,0.009097353499999926,0.00768252585,0.010155743149999999
nearly_canceling,openmp,fp64,2.0,26050038,8,0.013391151,0.01403468,0.014270614999999974,0.0008155194961118739,0.013554102499999925,0.015067260499999974,0.0134345209,0.015329844749999965
nearly_canceling,openmp,fp64,2.0,50000000,8,0.0251549569999999,0.026645382999999953,0.028632994374999964,0.005288381928376209,0.026065750500000002,0.0283983275,0.025246695849999938,0.03720464864999993
nearly_canceling,openmp,fp64,4.0,1000000,8,0.000315685,0.00035374599999995,0.00039634899999996254,0.00010202693152997742,0.00033537875000000004,0.00041975699999992496,0.00032142465,0.0005609539499999349
nearly_canceling,openmp,fp64,4.0,1919384,8,0.0004532879999999,0.00105002349999995,0.0030434278749999375,0.00484073344347611,0.0005747762499999001,0.002244989,0.0004699717999999,0.01110326529999993
nearly_canceling,openmp,fp64,4.0,3684032,8,0.0010919829999999,0.00132668849999995,0.006602809749999963,0.00812789483978544,0.0012280025000000001,0.010919359749999975,0.001099843649999935,0.019370483049999967
nearly_canceling,openmp,fp64,4.0,7071068,8,0.002458355,0.00475228299999995,0.0055418074999999505,0.003673519394703326,0.003132357499999975,0.0057807382499999,0.0026250918499999653,0.01146101959999996
nearly_canceling,openmp,fp64,4.0,13572088,8,0.0041968689999999,0.0064231395,0.007011146374999938,0.0029913337193867872,0.0045472412499999,0.0085879154999999,0.0042537464499999,0.011336186499999963
nearly_canceling,openmp,fp64,4.0,26050038,8,0.009011628,0.00941501599999995,0.010371757249999964,0.00243341608849138,0.009276820499999975,0.00989238775,0.009043906049999965,0.014365667949999933
nearly_canceling,openmp,fp64,4.0,50000000,8,0.01668988,0.017241514999999902,0.01934395474999995,0.005194790170285917,0.017036104499999923,0.018133068750000002,0.01671861395,0.02787015384999993
nearly_canceling,openmp,fp64,8.0,1000000,8,0.004259484,0.0087580525,0.012143240124999987,0.009898381858611728,0.004818341749999976,0.015401984,0.004302787749999965,0.027968286249999995
nearly_canceling,openmp,fp64,8.0,1919384,8,0.0055667879999999,0.015565118,0.015422006999999988,0.009414570568190186,0.009580903,0.0166469955,0.005687270599999935,0.029511684449999992
nearly_canceling,openmp,fp64,8.0,3684032,8,0.007506938,0.0151644225,0.014970667874999987,0.0050493750689570615,0.011901355749999974,0.017506383,0.008317346549999965,0.021834441649999998
nearly_canceling,openmp,fp64,8.0,7071068,8,0.002105258,0.0079732034999999,0.01182450687499995,0.010808710129775316,0.0030182347500000003,0.019137407249999974,0.0022391491,0.027806856199999893
nearly_canceling,openmp,fp64,8.0,13572088,8,0.0047610889999999,0.007762363500000001,0.01095936449999995,0.006479604282567368,0.006433016999999925,0.0158100707499999,0.005048100549999935,0.020508330249999963
nearly_canceling,openmp,fp64,8.0,26050038,8,0.0078478479999999,0.012364618,0.015318212249999975,0.007315719998689274,0.00951685125,0.02375847875,0.008001835399999935,0.024062491399999934
nearly_canceling,openmp,fp64,8.0,50000000,8,0.011786888,0.01572010549999995,0.01705482387499999,0.005615555458444332,0.0123621075,0.01982207925,0.0118792663,0.025591528599999996
nearly_canceling,openmp,fp64,16.0,1000000,8,0.011906902,0.01951631799999995,0.020323989999999962,0.00575944874954362,0.01693543674999993,0.022892904500000002,0.013481380150000001,0.028608775199999933
nearly_canceling,openmp,fp64,16.0,1919384,8,0.0125458459999999,0.020768454,0.02220273274999995,0.0074004431510194665,0.018556063499999977,0.024594223499999977,0.0137485005999999,0.0335812063499999
nearly_canceling,openmp,fp64,16.0,3684032,8,0.013144199,0.0211435924999999,0.02224450174999995,0.008335984339670088,0.0165129925,0.0245972252499999,0.013905927450000001,0.03510941209999996
nearly_canceling,openmp,fp64,16.0,7071068,8,0.0116038029999999,0.017025614,0.018773948124999964,0.005712856134702247,0.015126985749999976,0.021716172499999978,0.012805205649999901,0.027388803499999965
nearly_canceling,openmp,fp64,16.0,13572088,8,0.0163111519999999,0.020125288,0.019931225249999962,0.0031870975517429407,0.017136295750000002,0.021389888499999926,0.016387965449999934,0.024442269349999934
nearly_canceling,openmp,fp64,16.0,26050038,8,0.010537738,0.01879889699999995,0.01901446499999995,0.005513003092047447,0.015456975999999975,0.0231699067499999,0.011878965999999965,0.025936333099999962
nearly_canceling,openmp,fp64,16.0,50000000,8,0.017048961,0.023865175000000002,0.024185191624999977,0.005552346987231562,0.019699748000000003,0.028887046249999902,0.0174161866,0.031193843749999967
nearly_canceling,openmp,fp64,22.0,1000000,8,0.013368932,0.019986400499999953,0.01943537699999995,0.004568946260625641,0.015331911499999924,0.023169136499999923,0.0137305541,0.024728213799999937
nearly_canceling,openmp,fp64,22.0,1919384,8,0.0150904479999999,0.020161424999999948,0.022373042374999964,0.007296292563790194,0.0177559885,0.02528353025,0.015595716399999935,0.03368086644999993
nearly_canceling,openmp,fp64,22.0,3684032,8,0.01538701,0.02647109849999995,0.027365041624999975,0.009899108945297398,0.020431357,0.031827398,0.01646755765,0.041796904249999926
nearly_canceling,openmp,fp64,22.0,7071068,8,0.01181159,0.021791298,0.022095724374999987,0.008699670522856364,0.01469428775,0.029089306500000002,0.01186512635,0.03317455414999993
nearly_canceling,openmp,fp64,22.0,13572088,8,0.016572921,0.026520632499999898,0.02593108374999995,0.0067040733353459295,0.02207210825,0.029458699499999977,0.0169425868,0.0346497133999999
nearly_canceling,openmp,fp64,22.0,26050038,8,0.014210728,0.02583094449999995,0.024803155374999962,0.0062912423228484995,0.022610298999999903,0.02908074425,0.015160843599999967,0.03153900485
nearly_canceling,openmp,fp64,22.0,50000000,8,0.015335666,0.0263389164999999,0.02689365049999995,0.00879426827728912,0.0217702505,0.030769724249999925,0.0166667405,0.03923987519999993
nearly_canceling,serial,fp64,,1000000,8,0.000754159,0.000828931,0.000829447874999975,5.9325618030435435e-05,0.0007986335,0.000841353249999925,0.0007591143000000001,0.0009184022499999349
nearly_canceling,serial,fp64,,1919384,8,0.0015504169999999,0.001639724,0.0016593967499999875,9.078353157100193e-05,0.00160224525,0.0017021010000000001,0.0015637649499999349,0.0017948422
nearly_canceling,serial,fp64,,3684032,8,0.003353295,0.0037885174999999502,0.0037720108749999754,0.0003626195413769303,0.003421330749999925,0.0040310300000000006,0.0033744707,0.00422144995
nearly_canceling,serial,fp64,,7071068,8,0.006375724,0.00663522849999995,0.006659070499999963,0.00021453696164329983,0.0065443622500000005,0.006733695249999901,0.00640828975,0.006979025549999965
nearly_canceling,serial,fp64,,13572088,8,0.012270727,0.015135585499999951,0.014474227624999962,0.0014102738327103899,0.013809657999999926,0.015493884,0.01228267075,0.015592349349999935
nearly_canceling,serial,fp64,,26050038,8,0.0214687819999999,0.0226404515,0.022659451999999962,0.0007867338859997477,0.022120044,0.023309520499999976,0.021625854999999937,0.0236098475499999
nearly_canceling,serial,fp64,,50000000,8,0.04161318,0.04368156199999995,0.043571650249999976,0.0009098686916246647,0.043453316,0.04393566399999993,0.04219723795,0.04454150775
nearly_canceling,openmp,mixed_fp32_fp64,1.0,1000000,8,0.0009225589999999,0.00117050849999995,0.0012115907499999125,0.00026796345419677554,0.0009630602499999,0.0014702344999999,0.0009287231999999,0.0015356434499999
nearly_canceling,openmp,mixed_fp32_fp64,1.0,1919384,8,0.0020831809999999,0.0021210675,0.00260692174999995,0.0007705817084418091,0.0021000307499999,0.003018773749999975,0.0020865602499999,0.0038310036999999646
nearly_canceling,openmp,mixed_fp32_fp64,1.0,3684032,8,0.004022712,0.0045727064999999505,0.004614139249999937,0.0005057075541221378,0.0043501564999999754,0.0047708684999999,0.004034417049999965,0.0053610800999999
nearly_canceling,openmp,mixed_fp32_fp64,1.0,7071068,8,0.0075011239999999,0.0078445075,0.007837115249999964,0.0002591048408665685,0.0076840432500000005,0.007943719999999975,0.007508522649999935,0.0081978542499999
nearly_canceling,openmp,mixed_fp32_fp64,1.0,13572088,8,0.015225249,0.015783479500000003,0.015783142124999962,0.00033878764677192297,0.015549569749999975,0.016046216749999898,0.015337908399999964,0.016191219249999965
nearly_canceling,openmp,mixed_fp32_fp64,1.0,26050038,8,0.023960129,0.0267149024999999,0.026291047624999925,0.0016603649340039314,0.024796381499999975,0.0276409017499999,0.024101713449999965,0.0280888082999999
nearly_canceling,openmp,mixed_fp32_fp64,1.0,50000000,8,0.046071511,0.0489288859999999,0.04897400949999993,0.0018025189661318513,0.047993365999999975,0.0500550762499999,0.046608087599999966,0.051240311299999904
nearly_canceling,openmp,mixed_fp32_fp64,2.0,1000000,8,0.0007345449999999,0.00083433349999995,0.00087457112499995,0.00016381730266407132,0.000752030999999925,0.0009327217499999251,0.000735021349999935,0.0011280056499999999
nearly_canceling,openmp,mixed_fp32_fp64,2.0,1919384,8,0.001047856,0.0013171035000000002,0.0015323536249999751,0.0006146024689641157,0.00113400275,0.001621777499999975,0.00104905965,0.0025559888499999
nearly_canceling,openmp,mixed_fp32_fp64,2.0,3684032,8,0.0021109459999999,0.0024067349999999004,0.00250259637499995,0.0004460064650729409,0.0022913454999999253,0.00252493225,0.002118643199999935,0.0031982926499999993
nearly_canceling,openmp,mixed_fp32_fp64,2.0,7071068,8,0.0039273759999999,0.0041464454999998995,0.0042745041249999255,0.00047113909367056667,0.004065616999999925,0.0042133882499999,0.003973973249999935,0.004997884749999964
nearly_canceling,openmp,mixed_fp32_fp64,2.0,13572088,8,0.007893426,0.009198540000000002,0.010063450749999987,0.002317786993572959,0.008264539999999926,0.0114175615,0.0079590727,0.0135800679
nearly_canceling,openmp,mixed_fp32_fp64,2.0,26050038,8,0.014994379,0.015728946499999903,0.01622607587499996,0.0018413112611743766,0.0152111985,0.016133303499999974,0.015006284600000001,0.019138550349999964
nearly_canceling,openmp,mixed_fp32_fp64,2.0,50000000,8,0.025248603,0.02831548,0.028555698875,0.0020558028491584803,0.0275859585,0.0295922185,0.02605100145,0.0313129643
nearly_canceling,openmp,mixed_fp32_fp64,4.0,1000000,8,0.00039072,0.0005101879999999501,0.0005114349999999625,8.736264889524047e-05,0.00046131775,0.000555261249999975,0.00039857120000000003,0.0006313463499999
nearly_canceling,openmp,mixed_fp32_fp64,4.0,1919384,8,0.000714903,0.00107531749999995,0.002311791624999975,0.003321552680984478,0.0009144940000000001,0.001652223749999975,0.0007323060500000001,0.007450235599999961
nearly_canceling,openmp,mixed_fp32_fp64,4.0,3684032,8,0.001392542,0.0027281149999999503,0.00550890887499995,0.0061246344005088,0.001481363999999975,0.006335281749999925,0.001392859449999965,0.015640903549999932
nearly_canceling,openmp,mixed_fp32_fp64,4.0,7071068,8,0.0024092879999999,0.0035562929999999,0.00569236362499995,0.00561846644146794,0.003119273999999975,0.004481359,0.0026464430999999003,0.014905578249999996
nearly_canceling,openmp,mixed_fp32_fp64,4.0,13572088,8,0.004499562,0.0064879094999999,0.008677380624999937,0.005363980695112591,0.0052968982499999005,0.010141074499999925,0.0047728843499999654,0.017195392999999996
nearly_canceling,openmp,mixed_fp32_fp64,4.0,26050038,8,0.00935797,0.00969172699999995,0.010215086749999975,0.001165313480582903,0.0094874875,0.010356601249999925,0.0093931849,0.0121656586
nearly_canceling,openmp,mixed_fp32_fp64,4.0,50000000,8,0.01781028,0.01960433049999995,0.02082312537499995,0.0037615844119700693,0.0186166732499999,0.021450884,0.017980505999999966,0.02674862359999993
nearly_canceling,openmp,mixed_fp32_fp64,8.0,1000000,8,0.00313954,0.01080538399999995,0.01154226599999995,0.00682093777191891,0.0065018942499999,0.014959189250000001,0.0039279986499999656,0.021363259649999935
nearly_canceling,openmp,mixed_fp32_fp64,8.0,1919384,8,0.003474193,0.013138971499999999,0.01588132262499999,0.009470557033877048,0.011566405,0.020316769250000002,0.0055403872,0.029850594899999926
nearly_canceling,openmp,mixed_fp32_fp64,8.0,3684032,8,0.0060463749999999,0.016104777,0.017877434999999976,0.008132969163732153,0.01520836875,0.019083320749999924,0.008656828999999935,0.030465278999999998
nearly_canceling,openmp,mixed_fp32_fp64,8.0,7071068,8,0.002471935,0.011145843999999901,0.010326211249999937,0.005797815957152495,0.005601227749999976,0.0140472954999999,0.002947753349999965,0.017549357049999964
nearly_canceling,openmp,mixed_fp32_fp64,8.0,13572088,8,0.006474393,0.012211187,0.013125316249999987,0.005826543996603014,0.008428355999999925,0.018207527,0.0065992695,0.020601120049999998
nearly_canceling,openmp,mixed_fp32_fp64,8.0,26050038,8,0.0089118919999999,0.014076645499999901,0.01557770637499995,0.005793254753038376,0.011085419499999999,0.019841676749999974,0.009374322149999935,0.023742265349999965
nearly_canceling,openmp,mixed_fp32_fp64,8.0,50000000,8,0.01227319,0.0156221925,0.01742513424999995,0.005053662223175825,0.0133856029999999,0.021757998499999924,0.012391344749999965,0.024483769799999933
nearly_canceling,openmp,mixed_fp32_fp64,16.0,1000000,8,0.011838438,0.022461546,0.020832753999999988,0.005968135254917746,0.01733424375,0.025878154,0.0121923195,0.026255982199999934
nearly_canceling,openmp,mixed_fp32_fp64,16.0,1919384,8,0.011866588,0.01942257499999995,0.018592380124999974,0.00421416425348311,0.015948016000000002,0.020574796999999975,0.01274779105,0.023984733499999963
nearly_canceling,openmp,mixed_fp32_fp64,16.0,3684032,8,0.0074935569999999,0.0195709195,0.018923632249999964,0.005033429050895103,0.018504562999999925,0.021659967249999926,0.011231018699999935,0.0234991171
nearly_canceling,openmp,mixed_fp32_fp64,16.0,7071068,8,0.011067718,0.019605959,0.01810370825,0.003483319348918161,0.016254246,0.0200957695,0.012749739950000002,0.02135545215
nearly_canceling,openmp,mixed_fp32_fp64,16.0,13572088,8,0.009432133,0.018676810999999953,0.01798161674999995,0.005715600600678888,0.014752858,0.021940853499999902,0.009926791150000001,0.024753799599999897
nearly_canceling,openmp,mixed_fp32_fp64,16.0,26050038,8,0.0129697749999999,0.02093194199999995,0.02009059937499995,0.0045420229971871035,0.01810731925,0.0229646782499999,0.013393699899999936,0.025129941249999965
nearly_canceling,openmp,mixed_fp32_fp64,16.0,50000000,8,0.016827172,0.022081992999999953,0.02171137437499995,0.0030972383025326317,0.019853066749999926,0.024218287999999925,0.01746426195,0.024944512199999935
nearly_canceling,openmp,mixed_fp32_fp64,22.0,1000000,8,0.0103942589999999,0.0281005585,0.02647782012499995,0.011351696531530096,0.017009696749999977,0.0318560244999999,0.012499396299999901,0.04152420704999996
nearly_canceling,openmp,mixed_fp32_fp64,22.0,1919384,8,0.015890086,0.02042048849999995,0.020692098374999964,0.0044290080652347715,0.016799530249999976,0.024910000499999974,0.015930902999999965,0.025543391849999965
nearly_canceling,openmp,mixed_fp32_fp64,22.0,3684032,8,0.015574001,0.022846398999999948,0.024852489499999963,0.008285712420648456,0.0180067775,0.03375128574999998,0.01574804795,0.0346981110999999
nearly_canceling,openmp,mixed_fp32_fp64,22.0,7071068,8,0.0147114629999999,0.026179577500000002,0.025009724249999962,0.005713454548597284,0.022040201749999926,0.02957797925,0.016657783599999934,0.030461498799999934
nearly_canceling,openmp,mixed_fp32_fp64,22.0,13572088,8,0.01028508,0.026893694000000003,0.028413293749999975,0.012165289549993743,0.021494654999999977,0.03425559549999992,0.013768316399999966,0.0454799078
nearly_canceling,openmp,mixed_fp32_fp64,22.0,26050038,8,0.0165363159999999,0.022006964999999948,0.023022488749999962,0.006436975701554145,0.016627207,0.029101984749999924,0.016559774049999938,0.0310597621
nearly_canceling,openmp,mixed_fp32_fp64,22.0,50000000,8,0.019216486,0.02309075099999995,0.025756403499999962,0.006419910631472162,0.0208137985,0.03138100124999993,0.0196442749,0.03469406679999994
