input_distribution,method,precision,threads,n,n_obs,best,median,mean,std,q25,q75,q05,q95,serial_best,serial_median,speedup_best,speedup_median
nearly_canceling,openmp,mixed_fp32_fp64,1.0,7071068,8,0.0075011239999999,0.0078445075,0.007837115249999964,0.0002591048408665685,0.0076840432500000005,0.007943719999999975,0.007508522649999935,0.0081978542499999,0.0073153589999999,0.00765624649999995,0.9752350447746228,0.9760009152900867
nearly_canceling,openmp,mixed_fp32_fp64,1.0,13572088,8,0.015225249,0.015783479500000003,0.015783142124999962,0.00033878764677192297,0.015549569749999975,0.016046216749999898,0.015337908399999964,0.016191219249999965,0.014766674,0.0179128704999999,0.9698806239556411,1.1349126471130715
nearly_canceling,openmp,mixed_fp32_fp64,1.0,26050038,8,0.023960129,0.0267149024999999,0.026291047624999925,0.0016603649340039314,0.024796381499999975,0.0276409017499999,0.024101713449999965,0.0280888082999999,0.024012563,0.025277960000000002,1.0021883855466722,0.9462119504272979
nearly_canceling,openmp,mixed_fp32_fp64,1.0,50000000,8,0.046071511,0.0489288859999999,0.04897400949999993,0.0018025189661318513,0.047993365999999975,0.0500550762499999,0.046608087599999966,0.051240311299999904,0.0442637079999999,0.048685666499999905,0.960760935320743,0.9950291224697003
nearly_canceling,openmp,mixed_fp32_fp64,2.0,1000000,8,0.0007345449999999,0.00083433349999995,0.00087457112499995,0.00016381730266407132,0.000752030999999925,0.0009327217499999251,0.000735021349999935,0.0011280056499999999,0.00099719,0.00105058699999995,1.3575614836397167,1.2591931164216863
nearly_canceling,openmp,mixed_fp32_fp64,2.0,1919384,8,0.001047856,0.0013171035000000002,0.0015323536249999751,0.0006146024689641157,0.00113400275,0.001621777499999975,0.00104905965,0.0025559888499999,0.002107298,0.00215893049999995,2.011056862775038,1.63915022623503
nearly_canceling,openmp,mixed_fp32_fp64,2.0,3684032,8,0.0021109459999999,0.0024067349999999004,0.00250259637499995,0.0004460064650729409,0.0022913454999999253,0.00252493225,0.002118643199999935,0.0031982926499999993,0.004196048,0.004464026,1.9877571477433333,1.8548057846003756
nearly_canceling,openmp,mixed_fp32_fp64,2.0,7071068,8,0.0039273759999999,0.0041464454999998995,0.0042745041249999255,0.00047113909367056667,0.004065616999999925,0.0042133882499999,0.003973973249999935,0.004997884749999964,0.0073153589999999,0.00765624649999995,1.8626581717666162,1.8464601789653656
nearly_canceling,openmp,mixed_fp32_fp64,2.0,13572088,8,0.007893426,0.009198540000000002,0.010063450749999987,0.002317786993572959,0.008264539999999926,0.0114175615,0.0079590727,0.0135800679,0.014766674,0.0179128704999999,1.8707559936585203,1.9473601788979444
nearly_canceling,openmp,mixed_fp32_fp64,2.0,26050038,8,0.014994379,0.015728946499999903,0.01622607587499996,0.0018413112611743766,0.0152111985,0.016133303499999974,0.015006284600000001,0.019138550349999964,0.024012563,0.025277960000000002,1.6014376454003196,1.6070980977651719
nearly_canceling,openmp,mixed_fp32_fp64,2.0,50000000,8,0.025248603,0.02831548,0.028555698875,0.0020558028491584803,0.0275859585,0.0295922185,0.02605100145,0.0313129643,0.0442637079999999,0.048685666499999905,1.7531151327461523,1.7194010661306078
nearly_canceling,openmp,mixed_fp32_fp64,4.0,1000000,8,0.00039072,0.0005101879999999501,0.0005114349999999625,8.736264889524047e-05,0.00046131775,0.000555261249999975,0.00039857120000000003,0.0006313463499999,0.00099719,0.00105058699999995,2.5521857084357085,2.059215426470346
nearly_canceling,openmp,mixed_fp32_fp64,4.0,1919384,8,0.000714903,0.00107531749999995,0.002311791624999975,0.003321552680984478,0.0009144940000000001,0.001652223749999975,0.0007323060500000001,0.007450235599999961,0.002107298,0.00215893049999995,2.9476698237383254,2.007714465727611
nearly_canceling,openmp,mixed_fp32_fp64,4.0,3684032,8,0.001392542,0.0027281149999999503,0.00550890887499995,0.0061246344005088,0.001481363999999975,0.006335281749999925,0.001392859449999965,0.015640903549999932,0.004196048,0.004464026,3.0132290444381566,1.6363041880566185
nearly_canceling,openmp,mixed_fp32_fp64,4.0,7071068,8,0.0024092879999999,0.0035562929999999,0.00569236362499995,0.00561846644146794,0.003119273999999975,0.004481359,0.0026464430999999003,0.014905578249999996,0.0073153589999999,0.00765624649999995,3.0363157082093144,2.152872808849036
nearly_canceling,openmp,mixed_fp32_fp64,4.0,13572088,8,0.004499562,0.0064879094999999,0.008677380624999937,0.005363980695112591,0.0052968982499999005,0.010141074499999925,0.0047728843499999654,0.017195392999999996,0.014766674,0.0179128704999999,3.2818025398916606,2.7609618321587526
nearly_canceling,openmp,mixed_fp32_fp64,4.0,26050038,8,0.00935797,0.00969172699999995,0.010215086749999975,0.001165313480582903,0.0094874875,0.010356601249999925,0.0093931849,0.0121656586,0.024012563,0.025277960000000002,2.5660012801921783,2.608199756348908
nearly_canceling,openmp,mixed_fp32_fp64,4.0,50000000,8,0.01781028,0.01960433049999995,0.02082312537499995,0.0037615844119700693,0.0186166732499999,0.021450884,0.017980505999999966,0.02674862359999993,0.0442637079999999,0.048685666499999905,2.4852898438429882,2.483413881438085
nearly_canceling,openmp,mixed_fp32_fp64,8.0,1000000,8,0.00313954,0.01080538399999995,0.01154226599999995,0.00682093777191891,0.0065018942499999,0.014959189250000001,0.0039279986499999656,0.021363259649999935,0.00099719,0.00105058699999995,0.3176229638736885,0.09722810406367373
nearly_canceling,openmp,mixed_fp32_fp64,8.0,1919384,8,0.003474193,0.013138971499999999,0.01588132262499999,0.009470557033877048,0.011566405,0.020316769250000002,0.0055403872,0.029850594899999926,0.002107298,0.00215893049999995,0.6065575516386108,0.16431503028984806
nearly_canceling,openmp,mixed_fp32_fp64,8.0,3684032,8,0.0060463749999999,0.016104777,0.017877434999999976,0.008132969163732153,0.01520836875,0.019083320749999924,0.008656828999999935,0.030465278999999998,0.004196048,0.004464026,0.69397746583698,0.27718645219365656
nearly_canceling,openmp,mixed_fp32_fp64,8.0,7071068,8,0.002471935,0.011145843999999901,0.010326211249999937,0.005797815957152495,0.005601227749999976,0.0140472954999999,0.002947753349999965,0.017549357049999964,0.0073153589999999,0.00765624649999995,2.959365436388861,0.6869149164477825
nearly_canceling,openmp,mixed_fp32_fp64,8.0,13572088,8,0.006474393,0.012211187,0.013125316249999987,0.005826543996603014,0.008428355999999925,0.018207527,0.0065992695,0.020601120049999998,0.014766674,0.0179128704999999,2.280781225359659,1.4669229535179422
nearly_canceling,openmp,mixed_fp32_fp64,8.0,26050038,8,0.0089118919999999,0.014076645499999901,0.01557770637499995,0.005793254753038376,0.011085419499999999,0.019841676749999974,0.009374322149999935,0.023742265349999965,0.024012563,0.025277960000000002,2.694440529575568,1.7957374858946458
nearly_canceling,openmp,mixed_fp32_fp64,8.0,50000000,8,0.01227319,0.0156221925,0.01742513424999995,0.005053662223175825,0.0133856029999999,0.021757998499999924,0.012391344749999965,0.024483769799999933,0.0442637079999999,0.048685666499999905,3.606536523919201,3.11644261840967
nearly_canceling,openmp,mixed_fp32_fp64,16.0,1000000,8,0.011838438,0.022461546,0.020832753999999988,0.005968135254917746,0.01733424375,0.025878154,0.0121923195,0.026255982199999934,0.00099719,0.00105058699999995,0.08423324090559921,0.04677269320642266
nearly_canceling,openmp,mixed_fp32_fp64,16.0,1919384,8,0.011866588,0.01942257499999995,0.018592380124999974,0.00421416425348311,0.015948016000000002,0.020574796999999975,0.01274779105,0.023984733499999963,0.002107298,0.00215893049999995,0.17758246936693176,0.11115572986588831
nearly_canceling,openmp,mixed_fp32_fp64,16.0,3684032,8,0.0074935569999999,0.0195709195,0.018923632249999964,0.005033429050895103,0.018504562999999925,0.021659967249999926,0.011231018699999935,0.0234991171,0.004196048,0.004464026,0.5599541045727758,0.22809485267158758
nearly_canceling,openmp,mixed_fp32_fp64,16.0,7071068,8,0.011067718,0.019605959,0.01810370825,0.003483319348918161,0.016254246,0.0200957695,0.012749739950000002,0.02135545215,0.0073153589999999,0.00765624649999995,0.6609636241183503,0.3905060956212318
nearly_canceling,openmp,mixed_fp32_fp64,16.0,13572088,8,0.009432133,0.018676810999999953,0.01798161674999995,0.005715600600678888,0.014752858,0.021940853499999902,0.009926791150000001,0.024753799599999897,0.014766674,0.0179128704999999,1.5655710113502428,0.9590968447450662
nearly_canceling,openmp,mixed_fp32_fp64,16.0,26050038,8,0.0129697749999999,0.02093194199999995,0.02009059937499995,0.0045420229971871035,0.01810731925,0.0229646782499999,0.013393699899999936,0.025129941249999965,0.024012563,0.025277960000000002,1.8514247934139323,1.2076261247045335
nearly_canceling,openmp,mixed_fp32_fp64,16.0,50000000,8,0.016827172,0.022081992999999953,0.02171137437499995,0.0030972383025326317,0.019853066749999926,0.024218287999999925,0.01746426195,0.024944512199999935,0.0442637079999999,0.048685666499999905,2.630490019356782,2.2047677716409027
nearly_canceling,openmp,mixed_fp32_fp64,22.0,1000000,8,0.0103942589999999,0.0281005585,0.02647782012499995,0.011351696531530096,0.017009696749999977,0.0318560244999999,0.012499396299999901,0.04152420704999996,0.00099719,0.00105058699999995,0.09593661270130074,0.037386694645230985
nearly_canceling,openmp,mixed_fp32_fp64,22.0,1919384,8,0.015890086,0.02042048849999995,0.020692098374999964,0.0044290080652347715,0.016799530249999976,0.024910000499999974,0.015930902999999965,0.025543391849999965,0.002107298,0.00215893049999995,0.13261715512427055,0.10572374407203605
nearly_canceling,openmp,mixed_fp32_fp64,22.0,3684032,8,0.015574001,0.022846398999999948,0.024852489499999963,0.008285712420648456,0.0180067775,0.03375128574999998,0.01574804795,0.0346981110999999,0.004196048,0.004464026,0.2694264627310606,0.1953929807493956
nearly_canceling,openmp,mixed_fp32_fp64,22.0,7071068,8,0.0147114629999999,0.026179577500000002,0.025009724249999962,0.005713454548597284,0.022040201749999926,0.02957797925,0.016657783599999934,0.030461498799999934,0.0073153589999999,0.00765624649999995,0.49725571141360647,0.2924511100303261
nearly_canceling,openmp,mixed_fp32_fp64,22.0,13572088,8,0.01028508,0.026893694000000003,0.028413293749999975,0.012165289549993743,0.021494654999999977,0.03425559549999992,0.013768316399999966,0.0454799078,0.014766674,0.0179128704999999,1.4357373982506698,0.6660621073475402
nearly_canceling,openmp,mixed_fp32_fp64,22.0,26050038,8,0.0165363159999999,0.022006964999999948,0.023022488749999962,0.006436975701554145,0.016627207,0.029101984749999924,0.016559774049999938,0.0310597621,0.024012563,0.025277960000000002,1.4521107966248434,1.1486345345666729
nearly_canceling,openmp,mixed_fp32_fp64,22.0,50000000,8,0.019216486,0.02309075099999995,0.025756403499999962,0.006419910631472162,0.0208137985,0.03138100124999993,0.0196442749,0.03469406679999994,0.0442637079999999,0.048685666499999905,2.303423633228255,2.1084488113877287
normal,openmp,fp64,1.0,1000000,8,0.000622936,0.0006373279999999,0.0006476151249999375,2.5497840734567763e-05,0.000633272749999975,0.0006532002499999,0.0006258122999999651,0.000689729599999965,0.000674419,0.00071257899999995,1.0826457292562959,1.1180726407753336
normal,openmp,fp64,1.0,1919384,8,0.001532401,0.0015646975,0.0016647733749999625,0.00028665502734665155,0.001537254749999975,0.001594127749999975,0.001533361399999965,0.0021115343999998995,0.0015538279999999,0.0017282285,1.0139826324832077,1.1045128531233672
normal,openmp,fp64,1.0,3684032,8,0.0031243529999999,0.00314469049999995,0.00318459724999995,0.00011052198225661947,0.003135549249999925,0.0031600264999999753,0.003127508599999935,0.0033612442999999648,0.003135473,0.0032621829999999003,1.0035591368837324,1.0373621823832748
normal,openmp,fp64,1.0,7071068,8,0.005891533,0.0064645309999999505,0.006869047874999975,0.0012683892088176287,0.006148074249999925,0.00691980725,0.00596155225,0.00891732885,0.0059370919999999,0.006087782,1.007732961862371,0.941720598137753
normal,openmp,fp64,1.0,13572088,8,0.011002852,0.01156656349999995,0.011761394874999975,0.0007138972435807253,0.011142417499999925,0.012496903,0.01104637695,0.012614309,0.011030285,0.0112216225,1.0024932626559004,0.9701777455334982
normal,openmp,fp64,1.0,26050038,8,0.0212181159999999,0.0221737765,0.02261558437499994,0.0013421045139188597,0.0218892167499999,0.022926574749999973,0.0213456353499999,0.0247442788999999,0.020906191,0.02185027599999995,0.9852991189227214,0.9854106719259099
normal,openmp,fp64,1.0,50000000,8,0.039883345,0.04099715249999995,0.04124299712499995,0.0012766452772282996,0.040147275749999906,0.041946041999999926,0.039971561449999964,0.043137606800000006,0.0402635049999999,0.0413546284999999,1.0095317982982597,1.0087195324114266
normal,openmp,fp64,2.0,1000000,8,0.00031909,0.000326479,0.0003759391249999875,9.014367332596307e-05,0.000322749749999925,0.00038783100000000005,0.00032015855,0.0005286402999999999,0.000674419,0.00071257899999995,2.113569839230311,2.1826181775855416
normal,openmp,fp64,2.0,1919384,8,0.001034661,0.00117223399999995,0.001164348374999975,0.00010497037315757533,0.001066900749999925,0.0012515187500000001,0.0010403534,0.0012888598000000001,0.0015538279999999,0.0017282285,1.5017749775046125,1.474303338753247
normal,openmp,fp64,2.0,3684032,8,0.001685473,0.002001106,0.002272166874999975,0.0006594866580297206,0.00186956025,0.002440384999999975,0.0017189424500000001,0.0033538571999999,0.003135473,0.0032621829999999003,1.860292630021365,1.6301900049272255
normal,openmp,fp64,2.0,7071068,8,0.003456512,0.003833768,0.003963264999999975,0.0005710039323336826,0.00366271375,0.003980637499999975,0.00348405735,0.004876275499999899,0.0059370919999999,0.006087782,1.7176540975410761,1.587936985232283
normal,openmp,fp64,2.0,13572088,8,0.0064327239999999,0.00671409899999995,0.006918781749999975,0.0005238408196664358,0.006534674000000001,0.0071843585,0.006453253949999935,0.00772876845,0.011030285,0.0112216225,1.7147144817654498,1.6713519565320802
normal,openmp,fp64,2.0,26050038,8,0.012302713,0.012950547499999951,0.012879566374999976,0.00040206967283078183,0.0125563525,0.013131864999999975,0.0123626785,0.013370542149999965,0.020906191,0.02185027599999995,1.699315508701211,1.6872086682049567
normal,openmp,fp64,2.0,50000000,8,0.023786272,0.025544729500000002,0.025719152374999964,0.001279807870067444,0.0250055117499999,0.026434999249999976,0.024153461199999966,0.027492714849999964,0.0402635049999999,0.0413546284999999,1.6927202800001573,1.618910409679613
normal,openmp,fp64,4.0,1000000,8,0.001752997,0.00632878749999995,0.006860200749999963,0.0050727279501785495,0.0038520089999999,0.00775574925,0.002030989399999965,0.014473402599999994,0.000674419,0.00071257899999995,0.384723419378356,0.11259328899887311
normal,openmp,fp64,4.0,1919384,8,0.0005280849999999,0.00055562349999995,0.00063753424999995,0.00021229248508045515,0.00054120575,0.000598353499999925,0.000529284449999935,0.0009775357499999348,0.0015538279999999,0.0017282285,2.942382381624538,3.1104308943019072
normal,openmp,fp64,4.0,3684032,8,0.0013025249999999,0.003945479999999901,0.005083883249999925,0.00383266766669564,0.002310433749999925,0.0071893294999999255,0.001403538499999935,0.010854598749999934,0.003135473,0.0032621829999999003,2.4072267326924557,0.8268152417449797
normal,openmp,fp64,4.0,7071068,8,0.00240477,0.00293548,0.006185176499999987,0.005704936705434497,0.0026193152499999752,0.00809451625,0.002448487099999965,0.015541313899999996,0.0059370919999999,0.006087782,2.468881431488209,2.0738625369615873
normal,openmp,fp64,4.0,13572088,8,0.0040690659999999,0.005517890500000001,0.00667381337499995,0.0029504051293610285,0.0042903804999999,0.008639322749999925,0.0040978874499999,0.0110181688,0.011030285,0.0112216225,2.710765812105351,2.0336798093401813
normal,openmp,fp64,4.0,26050038,8,0.0082577229999999,0.0090479934999999,0.00965982412499995,0.0018467518607420436,0.008685078,0.009762407749999924,0.008296761649999936,0.012637429849999998,0.020906191,0.02185027599999995,2.5317137666158405,2.414930558913442
normal,openmp,fp64,4.0,50000000,8,0.0157921739999999,0.0163686749999999,0.01776699399999994,0.003045294883200398,0.0159761552499999,0.01776946425,0.0158388636499999,0.0228760885,0.0402635049999999,0.0413546284999999,2.549585953143637,2.5264493613563808
normal,openmp,fp64,8.0,1000000,8,0.0031551589999999,0.015804137000000003,0.014256868374999962,0.006418128059982718,0.01220754775,0.017635115749999902,0.004396924349999935,0.02129058614999996,0.000674419,0.00071257899999995,0.21375119288759184,0.04508813103809147
normal,openmp,fp64,8.0,1919384,8,0.0037400739999999,0.006007983499999901,0.008313468874999938,0.005033907850759326,0.004528738,0.012093032999999925,0.0037529847999999352,0.015704824599999934,0.0015538279999999,0.0017282285,0.4154538118764338,0.2876553339402528
normal,openmp,fp64,8.0,3684032,8,0.005708421,0.017366456000000002,0.014618913624999976,0.006038425833032738,0.009119209999999925,0.018583226499999977,0.0063297403,0.020813091949999966,0.003135473,0.0032621829999999003,0.549271506078476,0.18784391012189822
normal,openmp,fp64,8.0,7071068,8,0.004547217,0.01727381399999995,0.016111960874999977,0.006953660218521675,0.012976324999999974,0.02055598025,0.005701820799999965,0.024019155,0.0059370919999999,0.006087782,1.3056539857235536,0.35242836353338164
normal,openmp,fp64,8.0,13572088,8,0.009484114,0.0162608445,0.016198243499999977,0.005348344308239249,0.011414597749999925,0.019725859499999974,0.0101145396,0.023385010549999963,0.011030285,0.0112216225,1.1630274583371731,0.6901008431634655
normal,openmp,fp64,8.0,26050038,8,0.007578546,0.01230372349999995,0.013031834124999989,0.003911746379197606,0.01124005075,0.014665959249999999,0.008473244,0.018748288149999997,0.020906191,0.02185027599999995,2.7586018479006396,1.7759075941522937
normal,openmp,fp64,8.0,50000000,8,0.0111727289999999,0.012772614,0.015215789874999976,0.005561503712965139,0.011919834,0.01610705775,0.011307622499999935,0.02441995004999993,0.0402635049999999,0.0413546284999999,3.6037305657373646,3.237757635202935
normal,openmp,fp64,16.0,1000000,8,0.0158678379999999,0.02034353799999995,0.021738121499999936,0.005109819123956271,0.019015456499999927,0.023370098999999974,0.016406303899999936,0.0295677723999999,0.000674419,0.00071257899999995,0.04250226149271275,0.035027289746746695
normal,openmp,fp64,16.0,1919384,8,0.0087146159999999,0.017786251000000003,0.017445556249999977,0.004890188732014767,0.015816330249999924,0.020633857250000002,0.010127512099999935,0.023062275099999998,0.0015538279999999,0.0017282285,0.17830137323318868,0.09716654172933913
normal,openmp,fp64,16.0,3684032,8,0.006893327,0.01737894099999995,0.020205936499999976,0.011280160427485222,0.015762811,0.02090808725,0.00984875325,0.03766881509999992,0.003135473,0.0032621829999999003,0.45485626896852566,0.18770896339425455
normal,openmp,fp64,16.0,7071068,8,0.0165409489999999,0.0210506039999999,0.02134498149999995,0.003095246300169637,0.019934481,0.022690463749999973,0.017544371349999935,0.025633011549999963,0.0059370919999999,0.006087782,0.3589329729509435,0.2891974976109963
normal,openmp,fp64,16.0,13572088,8,0.015326968,0.020870573499999948,0.020513499499999976,0.0031123101937945235,0.0189434825,0.023076601000000002,0.015923781,0.023848000399999937,0.011030285,0.0112216225,0.7196651679575504,0.5376767677227474
normal,openmp,fp64,16.0,26050038,8,0.016696875,0.021065956499999948,0.021196393374999976,0.002710372430574962,0.01959427675,0.022953288499999926,0.0176637038,0.02466817925,0.020906191,0.02185027599999995,1.2521020250795434,1.0372316111067639
normal,openmp,fp64,16.0,50000000,8,0.018879716,0.0214731565,0.022607243374999975,0.004249699543744362,0.0191572619999999,0.024287079250000003,0.018894193749999965,0.0291325911,0.0402635049999999,0.0413546284999999,2.132632980284232,1.925875615911424
normal,openmp,fp64,22.0,1000000,8,0.00984692,0.022862129999999953,0.022055123249999975,0.007082992080159732,0.0185874275,0.027099402249999974,0.011638402700000001,0.030106295749999963,0.000674419,0.00071257899999995,0.06849035028211867,0.031168530666213144
normal,openmp,fp64,22.0,1919384,8,0.013536609,0.01992321349999995,0.022012691374999976,0.008048190399042332,0.016188618000000002,0.025537364499999975,0.0141493785,0.034179389349999964,0.0015538279999999,0.0017282285,0.11478709328162615,0.08674446519383053
normal,openmp,fp64,22.0,3684032,8,0.012176863,0.024230616999999947,0.02257435237499996,0.005738928243854496,0.01993240675,0.0262951904999999,0.01369994995,0.028390631349999966,0.003135473,0.0032621829999999003,0.25749431524358946,0.1346306204253861
normal,openmp,fp64,22.0,7071068,8,0.018556642,0.02173809,0.025280438999999964,0.007210381960855065,0.020167056749999926,0.029814582499999902,0.0190654097,0.036409720249999965,0.0059370919999999,0.006087782,0.31994430888950165,0.28005137525881985
normal,openmp,fp64,22.0,13572088,8,0.012176487,0.0200630929999999,0.02017744749999995,0.005645555154584892,0.017548065499999925,0.02195071,0.0133345621,0.028126925649999933,0.011030285,0.0112216225,0.9058675954731443,0.5593166766460215
normal,openmp,fp64,22.0,26050038,8,0.015936361,0.023948598999999952,0.02267113462499999,0.00536724367183707,0.01773460725,0.02526358525,0.016236605,0.0296700046,0.020906191,0.02185027599999995,1.31185475780826,0.9123822232774449
normal,openmp,fp64,22.0,50000000,8,0.017609013,0.0254723765,0.025260638624999977,0.004377098135768755,0.023699997999999976,0.028955676499999927,0.018623875099999965,0.0298121054,0.0402635049999999,0.0413546284999999,2.286528211433537,1.623508843000962
normal,openmp,mixed_fp32_fp64,1.0,1000000,8,0.0007813899999999,0.00084641149999995,0.0008342721249999625,2.9180608416442934e-05,0.000813453,0.0008529072500000001,0.000791452849999935,0.000863512199999935,0.0008520809999999,0.000900602,1.0904682680863704,1.0640238229277996
normal,openmp,mixed_fp32_fp64,1.0,1919384,8,0.001824873,0.0018950174999999999,0.001944500375,0.00018565385132701554,0.00182969875,0.00193729175,0.0018262877,0.00224019665,0.001831736,0.0020943660000000003,1.0037608096563433,1.1051961261571466
normal,openmp,mixed_fp32_fp64,1.0,3684032,8,0.0036473529999999,0.0037936009999999503,0.00380805387499995,0.00015563252923236063,0.00369027625,0.003851640499999925,0.003660600849999935,0.004043562149999935,0.003649414,0.00383577749999995,1.0005650673241937,1.011117800738665
normal,openmp,mixed_fp32_fp64,1.0,7071068,8,0.0068695739999999,0.00740786999999995,0.007369405124999937,0.0003896207272421362,0.007032596249999975,0.007546069999999975,0.0069105019499999,0.007914021199999899,0.0070385769999999,0.0071458299999999,1.0246016710788766,0.9646268090557675
normal,openmp,mixed_fp32_fp64,1.0,13572088,8,0.012659208,0.013050369499999999,0.013132450625,0.0003876966339077638,0.012940435,0.01323657575,0.012705086,0.0137300205,0.012783581,0.0131706014999999,1.0098247062533454,1.0092129192204022
normal,openmp,mixed_fp32_fp64,1.0,26050038,8,0.023657555,0.0246685634999999,0.02474648724999995,0.0009104929231201897,0.024182396999999974,0.025059007999999924,0.023767138599999963,0.026083477799999998,0.0229336919999999,0.0235731835,0.9694024593834781,0.9555961173012809
normal,openmp,mixed_fp32_fp64,1.0,50000000,8,0.043970924,0.0455984919999999,0.04604913649999995,0.0016281088474747213,0.044954287749999926,0.04707910424999993,0.0443141109,0.0483920559,0.0446621209999999,0.046216917499999954,1.01571941039947,1.0135624112306183
normal,openmp,mixed_fp32_fp64,2.0,1000000,8,0.0003964209999999,0.00043454849999995,0.0005960149999999625,0.0004779904090944728,0.000403193999999975,0.000457531,0.00039675244999989997,0.0013194187499999993,0.0008520809999999,0.000900602,2.1494345657775824,2.0725005379148786
normal,openmp,mixed_fp32_fp64,2.0,1919384,8,0.001488362,0.00158959699999995,0.00160930199999995,0.0001088019962986683,0.0015131582499999,0.001683190249999925,0.001496908649999965,0.0017631707,0.001831736,0.0020943660000000003,1.230705970724864,1.3175452646174257
normal,openmp,mixed_fp32_fp64,2.0,3684032,8,0.001898083,0.0021335475,0.00239046687499995,0.0005806871320617368,0.001972593249999975,0.0026674432499999004,0.001907295699999965,0.0033055244999998998,0.003649414,0.00383577749999995,1.922684097586881,1.7978402168219596
normal,openmp,mixed_fp32_fp64,2.0,7071068,8,0.003896952,0.004331027499999951,0.005889389749999962,0.0037463472016018955,0.0041654712499999,0.0050996805,0.003976891299999965,0.012069685049999996,0.0070385769999999,0.0071458299999999,1.8061749285082034,1.64991563780188
normal,openmp,mixed_fp32_fp64,2.0,13572088,8,0.0071745639999999,0.0079553999999999,0.008393340624999938,0.0015561372735684899,0.00752835525,0.0084440679999999,0.007204531699999935,0.010908915149999964,0.012783581,0.0131706014999999,1.7817920364220292,1.655554906101524
normal,openmp,mixed_fp32_fp64,2.0,26050038,8,0.013773214,0.0146344465,0.014655708875,0.0004772856502528308,0.01444935675,0.01493165275,0.014005990250000001,0.01525427355,0.0229336919999999,0.0235731835,1.6650937101536287,1.6108011669590647
normal,openmp,mixed_fp32_fp64,2.0,50000000,8,0.024948978,0.02875971599999995,0.028870576249999964,0.00325171727798923,0.025914435999999975,0.031900032249999925,0.025058399899999965,0.0327551329,0.0446621209999999,0.046216917499999954,1.7901382974484927,1.607001873731995
normal,openmp,mixed_fp32_fp64,4.0,1000000,8,0.001746767,0.00400314649999995,0.00572182337499995,0.005077549567801486,0.00221755975,0.0067587082499999,0.00177592305,0.014060015199999895,0.0008520809999999,0.000900602,0.4878046127502409,0.22497353019681174
normal,openmp,mixed_fp32_fp64,4.0,1919384,8,0.000691423,0.00074006899999995,0.000838274374999975,0.0001962716930772343,0.0007134685,0.00089888675,0.0006920425000000001,0.001156337999999935,0.001831736,0.0020943660000000003,2.6492263057491576,2.829960449633942
normal,openmp,mixed_fp32_fp64,4.0,3684032,8,0.001600002,0.00282803999999995,0.00359522174999995,0.002502026505661419,0.0017894789999998999,0.004303650999999975,0.001601612699999965,0.007586467149999963,0.003649414,0.00383577749999995,2.2808808988988765,1.3563377816438302
normal,openmp,mixed_fp32_fp64,4.0,7071068,8,0.0022959809999999,0.0032783304999999003,0.004513329874999938,0.00242020249419315,0.002950267499999925,0.0057820662500000005,0.002459292749999935,0.008346996199999934,0.0070385769999999,0.0071458299999999,3.0656076857779775,2.179716169556461
normal,openmp,mixed_fp32_fp64,4.0,13572088,8,0.0047143009999999,0.0062147879999999,0.007142687999999938,0.002307745789177495,0.005958185999999975,0.007609947499999926,0.0050779698999999,0.0109156666,0.012783581,0.0131706014999999,2.711659904617943,2.1192358452130806
normal,openmp,mixed_fp32_fp64,4.0,26050038,8,0.008692145,0.010745797500000001,0.010792688124999988,0.00192617663636947,0.008966971749999976,0.01176911325,0.008778389549999965,0.0135564552,0.0229336919999999,0.0235731835,2.63843872830008,2.19371186736024
normal,openmp,mixed_fp32_fp64,4.0,50000000,8,0.016690578,0.017499887999999998,0.018560151874999986,0.003225129709387716,0.017319049000000003,0.017752182999999925,0.01686254945,0.023561296499999995,0.0446621209999999,0.046216917499999954,2.6758882166932683,2.6409836165808582
normal,openmp,mixed_fp32_fp64,8.0,1000000,8,0.005367229,0.015067258,0.014784048624999989,0.007761005230083122,0.00839391225,0.018968666749999925,0.005875331,0.025513801899999994,0.0008520809999999,0.000900602,0.1587562222517243,0.05977212310295609
normal,openmp,mixed_fp32_fp64,8.0,1919384,8,0.0014373859999999,0.0061004489999999505,0.00751013799999995,0.005787131226024579,0.00415197175,0.008798748999999925,0.001987460699999935,0.016719237799999932,0.001831736,0.0020943660000000003,1.274352192104367,0.3433134184057628
normal,openmp,mixed_fp32_fp64,8.0,3684032,8,0.007631907,0.01545866599999995,0.01572714799999996,0.004999065278695563,0.0140203589999999,0.01671930575,0.009790712249999965,0.022685056349999996,0.003649414,0.00383577749999995,0.4781785207812412,0.2481312100280815
normal,openmp,mixed_fp32_fp64,8.0,7071068,8,0.004673306,0.017296785000000002,0.015606837624999976,0.007308195331492282,0.011697150249999975,0.018675194749999922,0.005498785199999965,0.024684527949999997,0.0070385769999999,0.0071458299999999,1.506123716272784,0.41313053263944133
normal,openmp,mixed_fp32_fp64,8.0,13572088,8,0.0072606779999999,0.01563730349999995,0.014452382124999963,0.003992633523743752,0.0119128405,0.0166268015,0.008793212149999934,0.018926298949999934,0.012783581,0.0131706014999999,1.76065940398406,0.8422552839752674
normal,openmp,mixed_fp32_fp64,8.0,26050038,8,0.008316863,0.014520109499999951,0.013570835624999975,0.0036905764895981924,0.010171773499999976,0.016096640250000002,0.008779637899999965,0.01790515075,0.0229336919999999,0.0235731835,2.7574930595826697,1.6234852430004112
