experiment,input_distribution,method,precision,threads,n,trial,repeat,seed_x,seed_y,runtime,result
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,1919384,0,7,123,456,0.001497703,-244.45298293702695
runtime,alternating_sign,openmp,fp64,4,1919384,0,0,123,456,0.00079766899999999998,-244.45287223183487
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,1919384,0,0,123,456,0.00083895499999999995,-244.45298293702683
runtime,alternating_sign,openmp,fp64,4,1919384,0,1,123,456,0.000597173,-244.45287223183482
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,1919384,0,1,123,456,0.000744456,-244.45298293702683
runtime,alternating_sign,openmp,fp64,4,1919384,0,2,123,456,0.00046779200000000002,-244.45287223183482
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,1919384,0,2,123,456,0.0011499240000000001,-244.45298293702695
runtime,alternating_sign,openmp,fp64,4,1919384,0,3,123,456,0.00046292600000000001,-244.45287223183482
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,1919384,0,3,123,456,0.00058432999999999998,-244.45298293702683
runtime,alternating_sign,openmp,fp64,4,1919384,0,4,123,456,0.00058619100000000001,-244.45287223183482
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,1919384,0,4,123,456,0.000581907,-244.45298293702683
runtime,alternating_sign,openmp,fp64,4,1919384,0,5,123,456,0.00058415099999999998,-244.45287223183482
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,1919384,0,5,123,456,0.00068132800000000003,-244.45298293702683
runtime,alternating_sign,openmp,fp64,4,1919384,0,6,123,456,0.00040939900000000002,-244.45287223183482
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,1919384,0,6,123,456,0.0019371340000000001,-244.45298293702695
runtime,alternating_sign,openmp,fp64,4,1919384,0,7,123,456,0.00077351600000000003,-244.45287223183482
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,1919384,0,7,123,456,0.000891229,-244.45298293702683
runtime,alternating_sign,openmp,fp64,8,1919384,0,0,123,456,0.016290509000000002,-244.45287223181538
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,1919384,0,0,123,456,0.0083136210000000002,-244.45298293702672
runtime,alternating_sign,openmp,fp64,8,1919384,0,1,123,456,0.012123940999999999,-244.45287223181538
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,1919384,0,1,123,456,0.012448043000000001,-244.45298293702672
runtime,alternating_sign,openmp,fp64,8,1919384,0,2,123,456,0.0080028919999999993,-244.45287223181538
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,1919384,0,2,123,456,0.0074625389999999998,-244.45298293702672
runtime,alternating_sign,openmp,fp64,8,1919384,0,3,123,456,0.0063447349999999998,-244.45287223181532
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,1919384,0,3,123,456,0.0055046030000000003,-244.45298293702672
runtime,alternating_sign,openmp,fp64,8,1919384,0,4,123,456,0.012167602,-244.45287223181538
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,1919384,0,4,123,456,0.015178259,-244.45298293702683
runtime,alternating_sign,openmp,fp64,8,1919384,0,5,123,456,0.02432142,-244.45287223181538
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,1919384,0,5,123,456,0.0057633930000000003,-244.4529829370266
runtime,alternating_sign,openmp,fp64,8,1919384,0,6,123,456,0.0060579329999999997,-244.45287223181526
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,1919384,0,6,123,456,0.0083124429999999992,-244.45298293702672
runtime,alternating_sign,openmp,fp64,8,1919384,0,7,123,456,0.0010148119999999999,-244.45287223181549
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,1919384,0,7,123,456,0.0082670279999999992,-244.45298293702672
runtime,alternating_sign,openmp,fp64,16,1919384,0,0,123,456,0.029559789999999999,-244.45287223180549
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,1919384,0,0,123,456,0.020739223000000001,-244.45298293702666
runtime,alternating_sign,openmp,fp64,16,1919384,0,1,123,456,0.021730840000000001,-244.4528722318056
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,1919384,0,1,123,456,0.022058655999999999,-244.45298293702663
runtime,alternating_sign,openmp,fp64,16,1919384,0,2,123,456,0.021807374000000001,-244.45287223180543
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,1919384,0,2,123,456,0.026541219000000001,-244.45298293702666
runtime,alternating_sign,openmp,fp64,16,1919384,0,3,123,456,0.018763594000000001,-244.4528722318056
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,1919384,0,3,123,456,0.013014398999999999,-244.45298293702675
runtime,alternating_sign,openmp,fp64,16,1919384,0,4,123,456,0.016903801999999999,-244.45287223180549
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,1919384,0,4,123,456,0.016753168999999998,-244.45298293702686
runtime,alternating_sign,openmp,fp64,16,1919384,0,5,123,456,0.022180449000000001,-244.45287223180549
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,1919384,0,5,123,456,0.022215236999999999,-244.45298293702672
runtime,alternating_sign,openmp,fp64,16,1919384,0,6,123,456,0.0063384699999999997,-244.45287223180543
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,1919384,0,6,123,456,0.01966379,-244.45298293702675
runtime,alternating_sign,openmp,fp64,16,1919384,0,7,123,456,0.018217371999999999,-244.45287223180554
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,1919384,0,7,123,456,0.01425673,-244.45298293702672
runtime,alternating_sign,openmp,fp64,22,1919384,0,0,123,456,0.018772684000000001,-244.45287223180964
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,1919384,0,0,123,456,0.022688363,-244.45298293702695
runtime,alternating_sign,openmp,fp64,22,1919384,0,1,123,456,0.029958485999999999,-244.45287223180972
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,1919384,0,1,123,456,0.025213129000000001,-244.45298293702692
runtime,alternating_sign,openmp,fp64,22,1919384,0,2,123,456,0.026604237999999999,-244.45287223180966
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,1919384,0,2,123,456,0.014539425,-244.45298293702692
runtime,alternating_sign,openmp,fp64,22,1919384,0,3,123,456,0.018037807999999999,-244.45287223180944
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,1919384,0,3,123,456,0.020657201,-244.45298293702695
runtime,alternating_sign,openmp,fp64,22,1919384,0,4,123,456,0.025610028999999999,-244.45287223180958
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,1919384,0,4,123,456,0.022152345,-244.45298293702672
runtime,alternating_sign,openmp,fp64,22,1919384,0,5,123,456,0.014965789,-244.45287223180972
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,1919384,0,5,123,456,0.030625982,-244.45298293702689
runtime,alternating_sign,openmp,fp64,22,1919384,0,6,123,456,0.010684111,-244.45287223180955
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,1919384,0,6,123,456,0.016998459,-244.45298293702689
runtime,alternating_sign,openmp,fp64,22,1919384,0,7,123,456,0.020281013000000001,-244.45287223180966
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,1919384,0,7,123,456,0.025944353999999999,-244.4529829370268
runtime,alternating_sign,serial,fp64,,3684032,0,0,123,456,0.0034366039999999998,61.191462689768983
runtime,alternating_sign,serial,mixed_fp32_fp64,,3684032,0,0,123,456,0.0043792630000000004,61.191403434046379
runtime,alternating_sign,serial,fp64,,3684032,0,1,123,456,0.0033491689999999999,61.191462689768983
runtime,alternating_sign,serial,mixed_fp32_fp64,,3684032,0,1,123,456,0.004303795,61.191403434046379
runtime,alternating_sign,serial,fp64,,3684032,0,2,123,456,0.0036173799999999999,61.191462689768983
runtime,alternating_sign,serial,mixed_fp32_fp64,,3684032,0,2,123,456,0.0045258,61.191403434046379
runtime,alternating_sign,serial,fp64,,3684032,0,3,123,456,0.003392848,61.191462689768983
runtime,alternating_sign,serial,mixed_fp32_fp64,,3684032,0,3,123,456,0.0042226779999999997,61.191403434046379
runtime,alternating_sign,serial,fp64,,3684032,0,4,123,456,0.0032496880000000001,61.191462689768983
runtime,alternating_sign,serial,mixed_fp32_fp64,,3684032,0,4,123,456,0.0041633440000000002,61.191403434046379
runtime,alternating_sign,serial,fp64,,3684032,0,5,123,456,0.0033477649999999999,61.191462689768983
runtime,alternating_sign,serial,mixed_fp32_fp64,,3684032,0,5,123,456,0.0042539680000000003,61.191403434046379
runtime,alternating_sign,serial,fp64,,3684032,0,6,123,456,0.003158531,61.191462689768983
runtime,alternating_sign,serial,mixed_fp32_fp64,,3684032,0,6,123,456,0.0041767109999999996,61.191403434046379
runtime,alternating_sign,serial,fp64,,3684032,0,7,123,456,0.0033649079999999998,61.191462689768983
runtime,alternating_sign,serial,mixed_fp32_fp64,,3684032,0,7,123,456,0.0045133949999999999,61.191403434046379
runtime,alternating_sign,openmp,fp64,1,3684032,0,0,123,456,0.0034440849999999999,61.191462689768983
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,3684032,0,0,123,456,0.0046003099999999998,61.191403434046379
runtime,alternating_sign,openmp,fp64,1,3684032,0,1,123,456,0.0033807720000000002,61.191462689768983
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,3684032,0,1,123,456,0.0047781020000000002,61.191403434046379
runtime,alternating_sign,openmp,fp64,1,3684032,0,2,123,456,0.0042903639999999996,61.191462689768983
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,3684032,0,2,123,456,0.0044056080000000001,61.191403434046379
runtime,alternating_sign,openmp,fp64,1,3684032,0,3,123,456,0.0035312080000000001,61.191462689768983
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,3684032,0,3,123,456,0.0045286880000000003,61.191403434046379
runtime,alternating_sign,openmp,fp64,1,3684032,0,4,123,456,0.0044244230000000002,61.191462689768983
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,3684032,0,4,123,456,0.0048902629999999997,61.191403434046379
runtime,alternating_sign,openmp,fp64,1,3684032,0,5,123,456,0.0034845200000000001,61.191462689768983
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,3684032,0,5,123,456,0.0042978920000000002,61.191403434046379
runtime,alternating_sign,openmp,fp64,1,3684032,0,6,123,456,0.0035339310000000001,61.191462689768983
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,3684032,0,6,123,456,0.0059870519999999997,61.191403434046379
runtime,alternating_sign,openmp,fp64,1,3684032,0,7,123,456,0.0032998670000000002,61.191462689768983
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,3684032,0,7,123,456,0.0041742840000000003,61.191403434046379
runtime,alternating_sign,openmp,fp64,2,3684032,0,0,123,456,0.002171615,61.19146268976732
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,3684032,0,0,123,456,0.0087114849999999997,61.19140343404635
runtime,alternating_sign,openmp,fp64,2,3684032,0,1,123,456,0.002780004,61.19146268976732
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,3684032,0,1,123,456,0.0024092779999999999,61.19140343404635
runtime,alternating_sign,openmp,fp64,2,3684032,0,2,123,456,0.002159668,61.19146268976732
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,3684032,0,2,123,456,0.002384831,61.19140343404635
runtime,alternating_sign,openmp,fp64,2,3684032,0,3,123,456,0.0056584230000000001,61.19146268976732
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,3684032,0,3,123,456,0.0028988640000000001,61.19140343404635
runtime,alternating_sign,openmp,fp64,2,3684032,0,4,123,456,0.0020789950000000001,61.19146268976732
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,3684032,0,4,123,456,0.003026637,61.19140343404635
runtime,alternating_sign,openmp,fp64,2,3684032,0,5,123,456,0.0018694720000000001,61.19146268976732
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,3684032,0,5,123,456,0.0023135579999999998,61.19140343404635
runtime,alternating_sign,openmp,fp64,2,3684032,0,6,123,456,0.0018980069999999999,61.19146268976732
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,3684032,0,6,123,456,0.0025396479999999998,61.19140343404635
runtime,alternating_sign,openmp,fp64,2,3684032,0,7,123,456,0.002186262,61.19146268976732
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,3684032,0,7,123,456,0.0027723510000000002,61.19140343404635
runtime,alternating_sign,openmp,fp64,4,3684032,0,0,123,456,0.0024285829999999998,61.191462689775108
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,3684032,0,0,123,456,0.001714276,61.191403434046151
runtime,alternating_sign,openmp,fp64,4,3684032,0,1,123,456,0.001014437,61.191462689775165
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,3684032,0,1,123,456,0.001153725,61.191403434046151
runtime,alternating_sign,openmp,fp64,4,3684032,0,2,123,456,0.0010093999999999999,61.191462689775165
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,3684032,0,2,123,456,0.001149455,61.191403434046151
runtime,alternating_sign,openmp,fp64,4,3684032,0,3,123,456,0.0019735960000000002,61.191462689775108
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,3684032,0,3,123,456,0.0079081759999999994,61.191403434046151
runtime,alternating_sign,openmp,fp64,4,3684032,0,4,123,456,0.002569867,61.191462689775108
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,3684032,0,4,123,456,0.001390322,61.191403434046151
runtime,alternating_sign,openmp,fp64,4,3684032,0,5,123,456,0.0011438640000000001,61.191462689775108
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,3684032,0,5,123,456,0.0089341160000000006,61.191403434046151
runtime,alternating_sign,openmp,fp64,4,3684032,0,6,123,456,0.0013435299999999999,61.191462689775108
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,3684032,0,6,123,456,0.00234403,61.191403434046151
runtime,alternating_sign,openmp,fp64,4,3684032,0,7,123,456,0.0011924590000000001,61.191462689775165
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,3684032,0,7,123,456,0.001359893,61.191403434046151
runtime,alternating_sign,openmp,fp64,8,3684032,0,0,123,456,0.011340808000000001,61.191462689755781
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,3684032,0,0,123,456,0.015267383000000001,61.19140343404672
runtime,alternating_sign,openmp,fp64,8,3684032,0,1,123,456,0.013191728,61.191462689755781
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,3684032,0,1,123,456,0.013175783999999999,61.19140343404672
runtime,alternating_sign,openmp,fp64,8,3684032,0,2,123,456,0.020879413999999999,61.191462689755838
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,3684032,0,2,123,456,0.016189716,61.191403434046663
runtime,alternating_sign,openmp,fp64,8,3684032,0,3,123,456,0.025405088999999999,61.191462689755667
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,3684032,0,3,123,456,0.022238121999999999,61.191403434046578
runtime,alternating_sign,openmp,fp64,8,3684032,0,4,123,456,0.0098626619999999995,61.191462689755895
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,3684032,0,4,123,456,0.017144136000000001,61.19140343404672
runtime,alternating_sign,openmp,fp64,8,3684032,0,5,123,456,0.015015215,61.191462689755895
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,3684032,0,5,123,456,0.016124455999999999,61.191403434046663
runtime,alternating_sign,openmp,fp64,8,3684032,0,6,123,456,0.016816912,61.191462689755781
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,3684032,0,6,123,456,0.013849475999999999,61.191403434046606
runtime,alternating_sign,openmp,fp64,8,3684032,0,7,123,456,0.010498145,61.191462689755781
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,3684032,0,7,123,456,0.0018342479999999999,61.19140343404672
runtime,alternating_sign,openmp,fp64,16,3684032,0,0,123,456,0.026177845000000002,61.191462689778177
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,3684032,0,0,123,456,0.032306300000000003,61.19140343404672
runtime,alternating_sign,openmp,fp64,16,3684032,0,1,123,456,0.015603942000000001,61.191462689778177
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,3684032,0,1,123,456,0.024004582,61.191403434046549
runtime,alternating_sign,openmp,fp64,16,3684032,0,2,123,456,0.024218554999999999,61.191462689778177
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,3684032,0,2,123,456,0.023416517000000001,61.191403434046606
runtime,alternating_sign,openmp,fp64,16,3684032,0,3,123,456,0.020201172,61.191462689778177
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,3684032,0,3,123,456,0.024543908999999999,61.191403434046549
runtime,alternating_sign,openmp,fp64,16,3684032,0,4,123,456,0.023811282999999999,61.191462689778291
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,3684032,0,4,123,456,0.020457365000000002,61.191403434046606
runtime,alternating_sign,openmp,fp64,16,3684032,0,5,123,456,0.020696009000000001,61.19146268977795
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,3684032,0,5,123,456,0.013108603999999999,61.191403434046549
runtime,alternating_sign,openmp,fp64,16,3684032,0,6,123,456,0.022289399000000001,61.191462689778291
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,3684032,0,6,123,456,0.015482009,61.191403434046606
runtime,alternating_sign,openmp,fp64,16,3684032,0,7,123,456,0.022388314999999999,61.19146268977812
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,3684032,0,7,123,456,0.019635351999999998,61.191403434046606
runtime,alternating_sign,openmp,fp64,22,3684032,0,0,123,456,0.020167543,61.191462689778234
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,3684032,0,0,123,456,0.024246558000000001,61.191403434046521
runtime,alternating_sign,openmp,fp64,22,3684032,0,1,123,456,0.038463229000000002,61.191462689778213
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,3684032,0,1,123,456,0.0278354,61.191403434046549
runtime,alternating_sign,openmp,fp64,22,3684032,0,2,123,456,0.020516724,61.191462689778348
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,3684032,0,2,123,456,0.025014958,61.191403434046549
runtime,alternating_sign,openmp,fp64,22,3684032,0,3,123,456,0.016739046,61.19146268977812
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,3684032,0,3,123,456,0.024157456000000001,61.191403434046492
runtime,alternating_sign,openmp,fp64,22,3684032,0,4,123,456,0.025170946999999999,61.191462689778291
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,3684032,0,4,123,456,0.028377704,61.191403434046521
runtime,alternating_sign,openmp,fp64,22,3684032,0,5,123,456,0.021505417999999998,61.191462689778128
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,3684032,0,5,123,456,0.011900681999999999,61.191403434046521
runtime,alternating_sign,openmp,fp64,22,3684032,0,6,123,456,0.01991915,61.191462689778177
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,3684032,0,6,123,456,0.018578812,61.191403434046606
runtime,alternating_sign,openmp,fp64,22,3684032,0,7,123,456,0.017360725,61.191462689778007
runtime,alternating_sign,openmp,mixed_fp32_fp64,22,3684032,0,7,123,456,0.021103136000000002,61.191403434046435
runtime,alternating_sign,serial,fp64,,7071068,0,0,123,456,0.0065158289999999999,-256.33001016594767
runtime,alternating_sign,serial,mixed_fp32_fp64,,7071068,0,0,123,456,0.0085877829999999999,-256.33012836085231
runtime,alternating_sign,serial,fp64,,7071068,0,1,123,456,0.0061881009999999997,-256.33001016594767
runtime,alternating_sign,serial,mixed_fp32_fp64,,7071068,0,1,123,456,0.007268048,-256.33012836085231
runtime,alternating_sign,serial,fp64,,7071068,0,2,123,456,0.0061350099999999998,-256.33001016594767
runtime,alternating_sign,serial,mixed_fp32_fp64,,7071068,0,2,123,456,0.0071447100000000003,-256.33012836085231
runtime,alternating_sign,serial,fp64,,7071068,0,3,123,456,0.0062694730000000002,-256.33001016594767
runtime,alternating_sign,serial,mixed_fp32_fp64,,7071068,0,3,123,456,0.0073527250000000001,-256.33012836085231
runtime,alternating_sign,serial,fp64,,7071068,0,4,123,456,0.0064694160000000004,-256.33001016594767
runtime,alternating_sign,serial,mixed_fp32_fp64,,7071068,0,4,123,456,0.007363067,-256.33012836085231
runtime,alternating_sign,serial,fp64,,7071068,0,5,123,456,0.007396606,-256.33001016594767
runtime,alternating_sign,serial,mixed_fp32_fp64,,7071068,0,5,123,456,0.0073518530000000002,-256.33012836085231
runtime,alternating_sign,serial,fp64,,7071068,0,6,123,456,0.0071240039999999998,-256.33001016594767
runtime,alternating_sign,serial,mixed_fp32_fp64,,7071068,0,6,123,456,0.0071982039999999997,-256.33012836085231
runtime,alternating_sign,serial,fp64,,7071068,0,7,123,456,0.0060966370000000002,-256.33001016594767
runtime,alternating_sign,serial,mixed_fp32_fp64,,7071068,0,7,123,456,0.008578568,-256.33012836085231
runtime,alternating_sign,openmp,fp64,1,7071068,0,0,123,456,0.0064163199999999997,-256.33001016594767
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,7071068,0,0,123,456,0.010470283,-256.33012836085231
runtime,alternating_sign,openmp,fp64,1,7071068,0,1,123,456,0.0062090610000000001,-256.33001016594767
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,7071068,0,1,123,456,0.007005084,-256.33012836085231
runtime,alternating_sign,openmp,fp64,1,7071068,0,2,123,456,0.0076305519999999996,-256.33001016594767
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,7071068,0,2,123,456,0.0081360800000000004,-256.33012836085231
runtime,alternating_sign,openmp,fp64,1,7071068,0,3,123,456,0.015886425999999999,-256.33001016594767
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,7071068,0,3,123,456,0.0078034769999999996,-256.33012836085231
runtime,alternating_sign,openmp,fp64,1,7071068,0,4,123,456,0.014332375,-256.33001016594767
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,7071068,0,4,123,456,0.0078669310000000006,-256.33012836085231
runtime,alternating_sign,openmp,fp64,1,7071068,0,5,123,456,0.0072464130000000002,-256.33001016594767
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,7071068,0,5,123,456,0.0075097580000000001,-256.33012836085231
runtime,alternating_sign,openmp,fp64,1,7071068,0,6,123,456,0.013370238,-256.33001016594767
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,7071068,0,6,123,456,0.0074695600000000001,-256.33012836085231
runtime,alternating_sign,openmp,fp64,1,7071068,0,7,123,456,0.0067628840000000003,-256.33001016594767
runtime,alternating_sign,openmp,mixed_fp32_fp64,1,7071068,0,7,123,456,0.01212885,-256.33012836085231
runtime,alternating_sign,openmp,fp64,2,7071068,0,0,123,456,0.011262506,-256.33001016565868
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,7071068,0,0,123,456,0.0073931939999999996,-256.33012836085095
runtime,alternating_sign,openmp,fp64,2,7071068,0,1,123,456,0.0039880510000000003,-256.33001016565868
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,7071068,0,1,123,456,0.0043906209999999999,-256.33012836085095
runtime,alternating_sign,openmp,fp64,2,7071068,0,2,123,456,0.0035563040000000001,-256.33001016565868
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,7071068,0,2,123,456,0.0046381410000000001,-256.33012836085095
runtime,alternating_sign,openmp,fp64,2,7071068,0,3,123,456,0.003587074,-256.33001016565868
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,7071068,0,3,123,456,0.0040477480000000003,-256.33012836085095
runtime,alternating_sign,openmp,fp64,2,7071068,0,4,123,456,0.0034743,-256.33001016565868
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,7071068,0,4,123,456,0.0041819609999999997,-256.33012836085095
runtime,alternating_sign,openmp,fp64,2,7071068,0,5,123,456,0.004517872,-256.33001016565868
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,7071068,0,5,123,456,0.0038890050000000001,-256.33012836085095
runtime,alternating_sign,openmp,fp64,2,7071068,0,6,123,456,0.0033663730000000002,-256.33001016565868
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,7071068,0,6,123,456,0.0046395439999999998,-256.33012836085095
runtime,alternating_sign,openmp,fp64,2,7071068,0,7,123,456,0.003752324,-256.33001016565868
runtime,alternating_sign,openmp,mixed_fp32_fp64,2,7071068,0,7,123,456,0.0040157200000000004,-256.33012836085095
runtime,alternating_sign,openmp,fp64,4,7071068,0,0,123,456,0.0030450809999999998,-256.33001016581602
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,7071068,0,0,123,456,0.0032073750000000002,-256.33012836085118
runtime,alternating_sign,openmp,fp64,4,7071068,0,1,123,456,0.002497797,-256.33001016581608
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,7071068,0,1,123,456,0.0032340799999999999,-256.33012836085106
runtime,alternating_sign,openmp,fp64,4,7071068,0,2,123,456,0.002358672,-256.33001016581613
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,7071068,0,2,123,456,0.002610546,-256.33012836085106
runtime,alternating_sign,openmp,fp64,4,7071068,0,3,123,456,0.0023809199999999999,-256.33001016581602
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,7071068,0,3,123,456,0.0024207389999999999,-256.33012836085095
runtime,alternating_sign,openmp,fp64,4,7071068,0,4,123,456,0.0020959479999999998,-256.33001016581613
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,7071068,0,4,123,456,0.0022899690000000002,-256.33012836085106
runtime,alternating_sign,openmp,fp64,4,7071068,0,5,123,456,0.002045491,-256.33001016581613
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,7071068,0,5,123,456,0.0029961079999999999,-256.33012836085118
runtime,alternating_sign,openmp,fp64,4,7071068,0,6,123,456,0.002419966,-256.33001016581613
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,7071068,0,6,123,456,0.0029384849999999998,-256.33012836085106
runtime,alternating_sign,openmp,fp64,4,7071068,0,7,123,456,0.0024452670000000001,-256.33001016581602
runtime,alternating_sign,openmp,mixed_fp32_fp64,4,7071068,0,7,123,456,0.0024701359999999999,-256.33012836085106
runtime,alternating_sign,openmp,fp64,8,7071068,0,0,123,456,0.022894976000000001,-256.33001016587741
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,7071068,0,0,123,456,0.0076977900000000004,-256.3301283608514
runtime,alternating_sign,openmp,fp64,8,7071068,0,1,123,456,0.0091201200000000007,-256.33001016587752
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,7071068,0,1,123,456,0.011720258000000001,-256.33012836085118
runtime,alternating_sign,openmp,fp64,8,7071068,0,2,123,456,0.015750586,-256.33001016587747
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,7071068,0,2,123,456,0.0079037900000000008,-256.3301283608514
runtime,alternating_sign,openmp,fp64,8,7071068,0,3,123,456,0.005177124,-256.33001016587747
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,7071068,0,3,123,456,0.013137071,-256.3301283608514
runtime,alternating_sign,openmp,fp64,8,7071068,0,4,123,456,0.011193217,-256.3300101658773
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,7071068,0,4,123,456,0.012443221000000001,-256.3301283608514
runtime,alternating_sign,openmp,fp64,8,7071068,0,5,123,456,0.0114441,-256.33001016587752
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,7071068,0,5,123,456,0.0060839040000000002,-256.3301283608514
runtime,alternating_sign,openmp,fp64,8,7071068,0,6,123,456,0.017055437,-256.33001016587741
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,7071068,0,6,123,456,0.0059107910000000003,-256.3301283608514
runtime,alternating_sign,openmp,fp64,8,7071068,0,7,123,456,0.0041057649999999999,-256.33001016587735
runtime,alternating_sign,openmp,mixed_fp32_fp64,8,7071068,0,7,123,456,0.01001613,-256.3301283608514
runtime,alternating_sign,openmp,fp64,16,7071068,0,0,123,456,0.034295247000000001,-256.33001016596012
runtime,alternating_sign,openmp,mixed_fp32_fp64,16,7071068,0,0,123,456,0.026597433,-256.3301283608518
